vendor_id,vendor_name,category,city,area,capacity,capacity_unit,base_price,class_type,specialization,religion_served,supported_events,rating,is_veg_only,is_halal,outdoor_available,generator_backup,parking_capacity,min_guests,max_guests,setup_time_hours,languages_spoken,payment_modes,experience_years,vendor_phone,surge_applicable,last_minute_slots,advance_payment_pct,free_cancel_before_days,partial_cancel_days,partial_cancel_fee_pct,last_minute_cancel_days,last_minute_cancel_fee_pct,min_advance_booking_days,recommended_advance_booking_days,cancellation_policy,category_details
V988,Florist House 16,Florist,Mahbubnagar,Jadcherla,1,events_per_day,6100,budget,religious_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash""]",10,+91-9933681848,True,True,10,3,1,40,0,70,1,5,Advance: 10% of total. Free cancel >3d before. 40% charge 0–3d before. 70% charge within 0d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": true, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": false, ""car_decoration"": false, ""stage_garland"": true, ""welcome_arch"": false, ""fresh_flowers_only"": true, ""artificial_available"": false, ""pot_plants_available"": false, ""delivery_radius_km"": 15, ""advance_order_days"": 1}"
V989,Decoration Events 4,Decoration,Karimnagar,Manakondur,1500,sqft_coverage,33000,budget,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.5,,,True,,,,,5,"[""Telugu""]","[""UPI"", ""Cash""]",9,+91-9380544717,False,False,20,7,3,35,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 35% charge 1–7d before. 60% charge within 1d.,"{""hindu_mandap"": true, ""christian_arch"": false, ""muslim_floral_arch"": false, ""balloon_decor"": false, ""stage_backdrop"": true, ""aisle_runner"": false, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": false, ""waterfall_lighting"": false, ""fresh_flowers_only"": true, ""artificial_allowed"": false, ""theme_decor"": false, ""team_size"": 4, ""advance_material_days"": 1, ""owns_furniture"": false}"
V990,Catering Equipment Rental Enterprises 16,Catering Equipment Rental,Jangaon,Palakurthi,50,plates_capacity,5600,budget,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",5.0,,,,,,20.0,50.0,3,"[""Telugu""]","[""UPI"", ""Cash""]",7,+91-9184857703,False,True,10,3,1,20,0,40,1,5,Advance: 10% of total. Free cancel >3d before. 20% charge 0–3d before. 40% charge within 0d.,"{""utensils_included"": true, ""gas_cylinders"": true, ""chafing_dishes"": false, ""delivery_included"": false, ""wash_and_return"": true}"
V991,Catering Events 13,Catering,Jagtial,Raikal,2000,plates_per_event,980,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,False,False,,,,100.0,2000.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",5,+91-9829349385,True,False,40,21,10,60,5,90,15,45,Advance: 40% of total. Free cancel >21d before. 60% charge 5–21d before. 90% charge within 5d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V992,Florist Enterprises 12,Florist,Villages,Yellareddy,3,events_per_day,16000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",4,+91-9396491434,True,False,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": false, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
V993,Decoration Centre 3,Decoration,Nizamabad,Armoor,1500,sqft_coverage,44000,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,False,,,,,5,"[""Telugu""]","[""UPI"", ""Cash""]",8,+91-9887586562,True,True,20,7,3,35,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 35% charge 1–7d before. 60% charge within 1d.,"{""hindu_mandap"": true, ""christian_arch"": true, ""muslim_floral_arch"": true, ""balloon_decor"": true, ""stage_backdrop"": true, ""aisle_runner"": true, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": false, ""waterfall_lighting"": false, ""fresh_flowers_only"": true, ""artificial_allowed"": false, ""theme_decor"": false, ""team_size"": 3, ""advance_material_days"": 1, ""owns_furniture"": false}"
V994,DJ Enterprises 12,DJ,Hyderabad,Ameerpet,100,max_audience,13000,budget,receptions,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,,,,,,50.0,100.0,3,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash""]",16,+91-9638608709,True,False,15,5,2,25,1,50,2,7,Advance: 15% of total. Free cancel >5d before. 25% charge 1–5d before. 50% charge within 1d.,"{""speakers_watts"": ""2x500W"", ""lighting"": ""basic LED"", ""mic_included"": true, ""emcee_available"": false, ""dhol_player_extra"": false, ""led_wall"": false}"
V995,Florist Enterprises 6,Florist,Medak,Gajwel,2,events_per_day,23000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",7,+91-9484300025,True,True,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
V996,Catering Services 2,Catering,Warangal,Bheemaram,75,plates_per_event,290,budget,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.7,False,False,,,,30.0,75.0,2,"[""Telugu""]","[""UPI"", ""Cash""]",10,+91-9916903455,False,True,10,5,3,30,1,60,2,10,Advance: 10% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""live_counter_available"": false, ""staff_included"": true, ""crockery_included"": false, ""serving_staff_ratio"": ""1 per 25 guests""}"
V997,Catering Services 1,Catering,Hyderabad,Nacharam,300,plates_per_event,570,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.9,False,False,,,,50.0,300.0,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",11,+91-9635159883,False,True,20,10,5,45,2,75,5,21,Advance: 20% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V998,Makeup Artist Enterprises 14,Makeup Artist,Khammam,Sathupalli,6,persons_per_day,16000,mid,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.7,,,,,,,,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",16,+91-9179767251,True,False,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": true, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": true, ""persons_per_day"": 6, ""earliest_start_time"": ""05:00""}"
V999,Makeup Artist Enterprises 3,Makeup Artist,Jagtial,Raikal,3,persons_per_day,20000,mid,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.6,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",11,+91-9819363315,True,True,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": false, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": true, ""mehendi_coordination"": false, ""persons_per_day"": 3, ""earliest_start_time"": ""05:00""}"
V1000,Band / Nadaswaram Events 4,Band / Nadaswaram,Khammam,Wyra,12,band_members,30000,mid,hindu_ceremonies,Hindu,"[""Wedding"", ""Gruhapravesam"", ""Thread Ceremony (Upanayanam)"", ""Puberty Ceremony"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Engagement"", ""Reception""]",4.8,,,,,,50.0,800.0,1,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",3,+91-9316514436,True,True,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""members_count"": 12, ""instruments"": [""Nadaswaram"", ""Thavil"", ""Kombu"", ""Ottu""], ""uniform_provided"": true, ""procession_available"": true, ""elephant_coordinated"": false}"
